symbol,strike,right,time,bid,ask,midpoint
SPY,661,C,2026-02-13 15:47:00-05:00,19.38,19.49,19.49
SPY,661,C,2026-02-13 15:48:00-05:00,19.43,19.63,19.63
SPY,661,C,2026-02-13 15:49:00-05:00,18.86,19.99,19.99
SPY,661,C,2026-02-13 15:50:00-05:00,18.85,19.74,19.74
SPY,661,C,2026-02-13 15:51:00-05:00,19.47,19.66,19.66
SPY,661,C,2026-02-13 15:52:00-05:00,19.33,19.47,19.47
SPY,661,C,2026-02-13 15:53:00-05:00,19.34,19.76,19.76
SPY,661,C,2026-02-13 15:54:00-05:00,19.83,20.23,20.23
SPY,661,C,2026-02-13 15:55:00-05:00,19.79,19.97,19.97
SPY,661,C,2026-02-13 15:56:00-05:00,19.89,20.02,20.02
SPY,661,C,2026-02-13 15:57:00-05:00,19.95,20.11,20.11
SPY,661,C,2026-02-13 15:58:00-05:00,20.09,20.23,20.23
SPY,661,C,2026-02-13 15:59:00-05:00,20.37,20.55,20.55
SPY,661,C,2026-02-13 16:00:00-05:00,20.48,20.85,20.85
SPY,661,C,2026-02-13 16:01:00-05:00,20.54,20.76,20.76
SPY,661,C,2026-02-13 16:02:00-05:00,20.56,20.62,20.62
SPY,661,C,2026-02-13 16:03:00-05:00,20.43,20.59,20.59
SPY,661,C,2026-02-13 16:04:00-05:00,20.26,20.37,20.37
SPY,661,C,2026-02-13 16:05:00-05:00,20.21,20.32,20.32
SPY,661,C,2026-02-13 16:06:00-05:00,20.21,20.3,20.3
SPY,661,C,2026-02-13 16:07:00-05:00,20.11,20.23,20.23
SPY,661,C,2026-02-13 16:08:00-05:00,20.05,20.17,20.17
SPY,661,C,2026-02-13 16:09:00-05:00,20.03,20.1,20.1
SPY,661,C,2026-02-13 16:10:00-05:00,20.1,20.13,20.13
SPY,661,C,2026-02-13 16:11:00-05:00,20.12,20.2,20.2
SPY,661,C,2026-02-13 16:12:00-05:00,20.3,20.33,20.33
SPY,661,C,2026-02-13 16:13:00-05:00,20.42,20.56,20.56
SPY,661,C,2026-02-13 16:14:00-05:00,19.38,20.53,20.53
SPY,664,C,2026-02-13 09:30:00-05:00,15.23,17.45,17.45
SPY,664,C,2026-02-13 09:31:00-05:00,17.3,17.85,17.85
SPY,664,C,2026-02-13 09:32:00-05:00,17.79,18.17,18.17
SPY,664,C,2026-02-13 09:33:00-05:00,17.35,17.92,17.92
SPY,664,C,2026-02-13 09:34:00-05:00,17.23,17.53,17.53
SPY,664,C,2026-02-13 09:35:00-05:00,16.52,16.94,16.94
SPY,664,C,2026-02-13 09:36:00-05:00,16.71,16.97,16.97
SPY,664,C,2026-02-13 09:37:00-05:00,16.15,16.81,16.81
SPY,664,C,2026-02-13 09:38:00-05:00,16.15,16.5,16.5
SPY,664,C,2026-02-13 09:39:00-05:00,15.94,16.39,16.39
SPY,664,C,2026-02-13 09:40:00-05:00,14.92,15.31,15.31
SPY,664,C,2026-02-13 09:41:00-05:00,14.41,14.92,14.92
SPY,664,C,2026-02-13 09:42:00-05:00,13.91,14.25,14.25
SPY,664,C,2026-02-13 09:43:00-05:00,14.36,14.65,14.65
SPY,664,C,2026-02-13 09:44:00-05:00,15.54,16.26,16.26
SPY,664,C,2026-02-13 09:45:00-05:00,16.55,17.31,17.31
SPY,664,C,2026-02-13 09:46:00-05:00,16.66,18.03,18.03
SPY,664,C,2026-02-13 09:47:00-05:00,16.47,18.09,18.09
SPY,664,C,2026-02-13 09:48:00-05:00,18.29,18.59,18.59
SPY,664,C,2026-02-13 09:49:00-05:00,17.43,18.0,18.0
SPY,664,C,2026-02-13 09:50:00-05:00,15.07,16.23,16.23
SPY,664,C,2026-02-13 09:51:00-05:00,16.15,16.51,16.51
SPY,664,C,2026-02-13 09:52:00-05:00,14.78,16.03,16.03
SPY,664,C,2026-02-13 09:53:00-05:00,15.05,15.77,15.77
SPY,664,C,2026-02-13 09:54:00-05:00,15.05,15.79,15.79
SPY,664,C,2026-02-13 09:55:00-05:00,15.33,16.54,16.54
SPY,664,C,2026-02-13 09:56:00-05:00,16.01,17.19,17.19
SPY,664,C,2026-02-13 09:57:00-05:00,15.81,16.15,16.15
SPY,664,C,2026-02-13 09:58:00-05:00,15.82,16.15,16.15
SPY,664,C,2026-02-13 09:59:00-05:00,15.73,15.95,15.95
SPY,664,C,2026-02-13 10:00:00-05:00,15.12,16.59,16.59
SPY,664,C,2026-02-13 10:01:00-05:00,16.15,16.94,16.94
SPY,664,C,2026-02-13 10:02:00-05:00,16.95,17.25,17.25
SPY,664,C,2026-02-13 10:03:00-05:00,16.56,17.3,17.3
SPY,664,C,2026-02-13 10:04:00-05:00,16.56,17.03,17.03
SPY,664,C,2026-02-13 10:05:00-05:00,16.16,16.61,16.61
SPY,664,C,2026-02-13 10:06:00-05:00,16.25,16.77,16.77
SPY,664,C,2026-02-13 10:07:00-05:00,16.6,17.0,17.0
SPY,664,C,2026-02-13 10:08:00-05:00,17.02,17.5,17.5
SPY,664,C,2026-02-13 10:09:00-05:00,16.99,18.05,18.05
SPY,664,C,2026-02-13 10:10:00-05:00,17.92,18.33,18.33
SPY,664,C,2026-02-13 10:11:00-05:00,18.54,18.74,18.74
SPY,664,C,2026-02-13 10:12:00-05:00,18.14,18.54,18.54
SPY,664,C,2026-02-13 10:13:00-05:00,18.2,18.5,18.5
SPY,664,C,2026-02-13 10:14:00-05:00,17.35,18.09,18.09
SPY,664,C,2026-02-13 10:15:00-05:00,17.28,17.88,17.88
SPY,664,C,2026-02-13 10:16:00-05:00,16.69,17.38,17.38
SPY,664,C,2026-02-13 10:17:00-05:00,16.64,16.89,16.89
SPY,664,C,2026-02-13 10:18:00-05:00,16.56,17.01,17.01
SPY,664,C,2026-02-13 10:19:00-05:00,16.91,17.16,17.16
SPY,664,C,2026-02-13 10:20:00-05:00,16.95,17.44,17.44
SPY,664,C,2026-02-13 10:21:00-05:00,16.86,17.45,17.45
SPY,664,C,2026-02-13 10:22:00-05:00,16.57,17.11,17.11
SPY,664,C,2026-02-13 10:23:00-05:00,16.64,17.11,17.11
SPY,664,C,2026-02-13 10:24:00-05:00,16.98,17.35,17.35
SPY,664,C,2026-02-13 10:25:00-05:00,17.23,17.7,17.7
SPY,664,C,2026-02-13 10:26:00-05:00,17.71,18.01,18.01
SPY,664,C,2026-02-13 10:27:00-05:00,17.99,18.25,18.25
SPY,664,C,2026-02-13 10:28:00-05:00,18.47,18.84,18.84
SPY,664,C,2026-02-13 10:29:00-05:00,17.64,18.93,18.93
SPY,664,C,2026-02-13 10:30:00-05:00,18.9,19.5,19.5
SPY,664,C,2026-02-13 10:31:00-05:00,18.18,19.59,19.59
SPY,664,C,2026-02-13 10:32:00-05:00,19.4,19.64,19.64
SPY,664,C,2026-02-13 10:33:00-05:00,19.92,20.3,20.3
SPY,664,C,2026-02-13 10:34:00-05:00,20.05,20.21,20.21
SPY,664,C,2026-02-13 10:35:00-05:00,19.82,20.13,20.13
SPY,664,C,2026-02-13 10:36:00-05:00,20.15,20.32,20.32
SPY,664,C,2026-02-13 10:37:00-05:00,20.16,20.32,20.32
SPY,664,C,2026-02-13 10:38:00-05:00,19.05,19.63,19.63
SPY,664,C,2026-02-13 10:39:00-05:00,18.82,19.06,19.06
SPY,664,C,2026-02-13 10:40:00-05:00,18.47,18.64,18.64
SPY,664,C,2026-02-13 10:41:00-05:00,18.36,18.75,18.75
SPY,664,C,2026-02-13 10:42:00-05:00,18.43,18.87,18.87
SPY,664,C,2026-02-13 10:43:00-05:00,18.12,18.51,18.51
SPY,664,C,2026-02-13 10:44:00-05:00,17.6,18.09,18.09
SPY,664,C,2026-02-13 10:45:00-05:00,17.6,17.79,17.79
SPY,664,C,2026-02-13 10:46:00-05:00,17.02,17.67,17.67
SPY,664,C,2026-02-13 10:47:00-05:00,16.71,17.18,17.18
SPY,664,C,2026-02-13 10:48:00-05:00,17.09,17.26,17.26
SPY,664,C,2026-02-13 10:49:00-05:00,16.85,16.98,16.98
SPY,664,C,2026-02-13 10:50:00-05:00,17.14,17.53,17.53
SPY,664,C,2026-02-13 10:51:00-05:00,17.62,18.2,18.2
SPY,664,C,2026-02-13 10:52:00-05:00,18.15,18.4,18.4
SPY,664,C,2026-02-13 10:53:00-05:00,18.25,18.52,18.52
SPY,664,C,2026-02-13 10:54:00-05:00,18.51,18.67,18.67
SPY,664,C,2026-02-13 10:55:00-05:00,18.55,18.93,18.93
SPY,664,C,2026-02-13 10:56:00-05:00,18.29,18.78,18.78
SPY,664,C,2026-02-13 10:57:00-05:00,18.37,18.78,18.78
SPY,664,C,2026-02-13 10:58:00-05:00,18.66,18.84,18.84
SPY,664,C,2026-02-13 10:59:00-05:00,18.35,18.5,18.5
SPY,664,C,2026-02-13 11:00:00-05:00,18.48,18.79,18.79
SPY,664,C,2026-02-13 11:01:00-05:00,18.61,18.89,18.89
SPY,664,C,2026-02-13 11:02:00-05:00,18.87,19.1,19.1
SPY,664,C,2026-02-13 11:03:00-05:00,18.78,18.98,18.98
SPY,664,C,2026-02-13 11:04:00-05:00,18.99,19.17,19.17
SPY,664,C,2026-02-13 11:05:00-05:00,19.33,19.45,19.45
SPY,664,C,2026-02-13 11:06:00-05:00,19.61,19.83,19.83
SPY,664,C,2026-02-13 11:07:00-05:00,19.58,19.84,19.84
SPY,664,C,2026-02-13 11:08:00-05:00,19.69,19.94,19.94
SPY,664,C,2026-02-13 11:09:00-05:00,19.85,19.99,19.99
SPY,664,C,2026-02-13 11:10:00-05:00,19.22,19.54,19.54
SPY,664,C,2026-02-13 11:11:00-05:00,19.09,19.25,19.25
SPY,664,C,2026-02-13 11:12:00-05:00,18.69,19.02,19.02
SPY,664,C,2026-02-13 11:13:00-05:00,18.74,18.93,18.93
SPY,664,C,2026-02-13 11:14:00-05:00,19.0,19.17,19.17
SPY,664,C,2026-02-13 11:15:00-05:00,19.24,19.39,19.39
SPY,664,C,2026-02-13 11:16:00-05:00,19.3,19.5,19.5
SPY,664,C,2026-02-13 11:17:00-05:00,19.12,19.58,19.58
SPY,664,C,2026-02-13 11:18:00-05:00,19.55,19.68,19.68
SPY,664,C,2026-02-13 11:19:00-05:00,19.08,19.42,19.42
SPY,664,C,2026-02-13 11:20:00-05:00,18.57,19.02,19.02
SPY,664,C,2026-02-13 11:21:00-05:00,18.39,18.5,18.5
SPY,664,C,2026-02-13 11:22:00-05:00,18.49,18.58,18.58
SPY,664,C,2026-02-13 11:23:00-05:00,17.82,18.33,18.33
SPY,664,C,2026-02-13 11:24:00-05:00,17.85,18.1,18.1
SPY,664,C,2026-02-13 11:25:00-05:00,18.21,18.38,18.38
SPY,664,C,2026-02-13 11:26:00-05:00,18.35,18.66,18.66
SPY,664,C,2026-02-13 11:27:00-05:00,17.89,19.19,19.19
SPY,664,C,2026-02-13 11:28:00-05:00,19.57,19.72,19.72
SPY,664,C,2026-02-13 11:29:00-05:00,19.41,19.51,19.51
SPY,664,C,2026-02-13 11:30:00-05:00,19.57,19.77,19.77
SPY,664,C,2026-02-13 11:31:00-05:00,18.89,19.48,19.48
SPY,664,C,2026-02-13 11:32:00-05:00,19.65,19.82,19.82
SPY,664,C,2026-02-13 11:33:00-05:00,19.8,19.92,19.92
SPY,664,C,2026-02-13 11:34:00-05:00,19.51,19.77,19.77
SPY,664,C,2026-02-13 11:35:00-05:00,19.58,19.79,19.79
SPY,664,C,2026-02-13 11:36:00-05:00,19.74,19.91,19.91
SPY,664,C,2026-02-13 11:37:00-05:00,19.31,19.85,19.85
SPY,664,C,2026-02-13 11:38:00-05:00,19.29,19.7,19.7
SPY,664,C,2026-02-13 11:39:00-05:00,19.81,20.09,20.09
SPY,664,C,2026-02-13 11:40:00-05:00,20.0,20.3,20.3
SPY,664,C,2026-02-13 11:41:00-05:00,20.07,20.3,20.3
SPY,664,C,2026-02-13 11:42:00-05:00,20.01,20.22,20.22
SPY,664,C,2026-02-13 11:43:00-05:00,19.94,20.27,20.27
SPY,664,C,2026-02-13 11:44:00-05:00,20.38,20.46,20.46
SPY,664,C,2026-02-13 11:45:00-05:00,20.5,20.62,20.62
SPY,664,C,2026-02-13 11:46:00-05:00,20.66,20.85,20.85
SPY,664,C,2026-02-13 11:47:00-05:00,20.58,20.73,20.73
SPY,664,C,2026-02-13 11:48:00-05:00,20.26,20.53,20.53
SPY,664,C,2026-02-13 11:49:00-05:00,20.26,20.37,20.37
SPY,664,C,2026-02-13 11:50:00-05:00,20.19,20.42,20.42
SPY,664,C,2026-02-13 11:51:00-05:00,20.43,20.6,20.6
SPY,664,C,2026-02-13 11:52:00-05:00,20.54,20.76,20.76
SPY,664,C,2026-02-13 11:53:00-05:00,20.53,20.71,20.71
SPY,664,C,2026-02-13 11:54:00-05:00,20.66,20.8,20.8
SPY,664,C,2026-02-13 11:55:00-05:00,20.86,20.97,20.97
SPY,664,C,2026-02-13 11:56:00-05:00,20.91,21.21,21.21
SPY,664,C,2026-02-13 11:57:00-05:00,21.12,21.25,21.25
SPY,664,C,2026-02-13 11:58:00-05:00,21.04,21.22,21.22
SPY,664,C,2026-02-13 11:59:00-05:00,20.73,20.91,20.91
SPY,664,C,2026-02-13 12:00:00-05:00,20.45,20.62,20.62
SPY,664,C,2026-02-13 12:01:00-05:00,20.67,20.94,20.94
SPY,664,C,2026-02-13 12:02:00-05:00,20.93,21.08,21.08
SPY,664,C,2026-02-13 12:03:00-05:00,20.96,21.14,21.14
SPY,664,C,2026-02-13 12:04:00-05:00,21.22,21.3,21.3
SPY,664,C,2026-02-13 12:05:00-05:00,21.23,21.37,21.37
SPY,664,C,2026-02-13 12:06:00-05:00,21.31,21.44,21.44
SPY,664,C,2026-02-13 12:07:00-05:00,21.01,21.39,21.39
SPY,664,C,2026-02-13 12:08:00-05:00,21.11,21.23,21.23
SPY,664,C,2026-02-13 12:09:00-05:00,21.15,21.22,21.22
SPY,664,C,2026-02-13 12:10:00-05:00,21.17,21.32,21.32
SPY,664,C,2026-02-13 12:11:00-05:00,21.24,21.34,21.34
SPY,664,C,2026-02-13 12:12:00-05:00,21.17,21.31,21.31
SPY,664,C,2026-02-13 12:13:00-05:00,21.41,21.58,21.58
SPY,664,C,2026-02-13 12:14:00-05:00,21.63,21.8,21.8
SPY,664,C,2026-02-13 12:15:00-05:00,21.61,21.76,21.76
SPY,664,C,2026-02-13 12:16:00-05:00,21.36,21.52,21.52
SPY,664,C,2026-02-13 12:17:00-05:00,21.14,21.42,21.42
SPY,664,C,2026-02-13 12:18:00-05:00,20.8,20.98,20.98
SPY,664,C,2026-02-13 12:19:00-05:00,20.94,21.03,21.03
SPY,664,C,2026-02-13 12:20:00-05:00,20.95,21.21,21.21
SPY,664,C,2026-02-13 12:21:00-05:00,21.43,21.68,21.68
SPY,664,C,2026-02-13 12:22:00-05:00,21.7,21.79,21.79
SPY,664,C,2026-02-13 12:23:00-05:00,21.73,21.86,21.86
SPY,664,C,2026-02-13 12:24:00-05:00,21.67,21.79,21.79
SPY,664,C,2026-02-13 12:25:00-05:00,21.3,21.54,21.54
SPY,664,C,2026-02-13 12:26:00-05:00,21.24,21.44,21.44
SPY,664,C,2026-02-13 12:27:00-05:00,21.36,21.44,21.44
SPY,664,C,2026-02-13 12:28:00-05:00,21.33,21.55,21.55
SPY,664,C,2026-02-13 12:29:00-05:00,21.3,21.54,21.54
SPY,664,C,2026-02-13 12:30:00-05:00,21.25,21.43,21.43
SPY,664,C,2026-02-13 12:31:00-05:00,21.53,21.78,21.78
SPY,664,C,2026-02-13 12:32:00-05:00,21.75,21.9,21.9
SPY,664,C,2026-02-13 12:33:00-05:00,21.72,21.84,21.84
SPY,664,C,2026-02-13 12:34:00-05:00,21.75,21.86,21.86
SPY,664,C,2026-02-13 12:35:00-05:00,21.7,21.83,21.83
SPY,664,C,2026-02-13 12:36:00-05:00,21.81,21.94,21.94
SPY,664,C,2026-02-13 12:37:00-05:00,21.74,21.87,21.87
SPY,664,C,2026-02-13 12:38:00-05:00,21.54,21.75,21.75
SPY,664,C,2026-02-13 12:39:00-05:00,21.63,21.77,21.77
SPY,664,C,2026-02-13 12:40:00-05:00,21.83,21.91,21.91
SPY,664,C,2026-02-13 12:41:00-05:00,21.93,22.06,22.06
SPY,664,C,2026-02-13 12:42:00-05:00,21.93,22.05,22.05
SPY,664,C,2026-02-13 12:43:00-05:00,21.81,21.92,21.92
SPY,664,C,2026-02-13 12:44:00-05:00,21.66,21.79,21.79
SPY,664,C,2026-02-13 12:45:00-05:00,21.47,21.58,21.58
SPY,664,C,2026-02-13 12:46:00-05:00,21.58,21.79,21.79
SPY,664,C,2026-02-13 12:47:00-05:00,21.47,21.65,21.65
SPY,664,C,2026-02-13 12:48:00-05:00,21.41,21.59,21.59
SPY,664,C,2026-02-13 12:49:00-05:00,21.71,21.84,21.84
SPY,664,C,2026-02-13 12:50:00-05:00,21.7,21.81,21.81
SPY,664,C,2026-02-13 12:51:00-05:00,21.53,21.71,21.71
SPY,664,C,2026-02-13 12:52:00-05:00,21.64,21.74,21.74
SPY,664,C,2026-02-13 12:53:00-05:00,21.52,21.69,21.69
SPY,664,C,2026-02-13 12:54:00-05:00,21.28,21.46,21.46
SPY,664,C,2026-02-13 12:55:00-05:00,21.2,21.35,21.35
SPY,664,C,2026-02-13 12:56:00-05:00,20.98,21.22,21.22
SPY,664,C,2026-02-13 12:57:00-05:00,21.09,21.23,21.23
SPY,664,C,2026-02-13 12:58:00-05:00,21.03,21.15,21.15
SPY,664,C,2026-02-13 12:59:00-05:00,20.86,21.06,21.06
SPY,664,C,2026-02-13 13:00:00-05:00,21.06,21.2,21.2
SPY,664,C,2026-02-13 13:01:00-05:00,20.59,20.82,20.82
SPY,664,C,2026-02-13 13:02:00-05:00,20.52,20.71,20.71
SPY,664,C,2026-02-13 13:03:00-05:00,20.34,20.52,20.52
SPY,664,C,2026-02-13 13:04:00-05:00,20.37,20.48,20.48
SPY,664,C,2026-02-13 13:05:00-05:00,20.07,20.32,20.32
SPY,664,C,2026-02-13 13:06:00-05:00,20.32,20.52,20.52
SPY,664,C,2026-02-13 13:07:00-05:00,20.43,20.56,20.56
SPY,664,C,2026-02-13 13:08:00-05:00,20.5,20.73,20.73
SPY,664,C,2026-02-13 13:09:00-05:00,20.69,20.8,20.8
SPY,664,C,2026-02-13 13:10:00-05:00,20.7,20.98,20.98
SPY,664,C,2026-02-13 13:11:00-05:00,21.1,21.22,21.22
SPY,664,C,2026-02-13 13:12:00-05:00,21.14,21.25,21.25
SPY,664,C,2026-02-13 13:13:00-05:00,20.98,21.16,21.16
SPY,664,C,2026-02-13 13:14:00-05:00,21.19,21.28,21.28
SPY,664,C,2026-02-13 13:15:00-05:00,20.95,21.2,21.2
SPY,664,C,2026-02-13 13:16:00-05:00,21.26,21.44,21.44
SPY,664,C,2026-02-13 13:17:00-05:00,21.53,21.61,21.61
SPY,664,C,2026-02-13 13:18:00-05:00,21.57,21.68,21.68
SPY,664,C,2026-02-13 13:19:00-05:00,21.03,21.43,21.43
SPY,664,C,2026-02-13 13:20:00-05:00,21.27,21.55,21.55
SPY,664,C,2026-02-13 13:21:00-05:00,21.43,21.61,21.61
SPY,664,C,2026-02-13 13:22:00-05:00,21.6,21.74,21.74
SPY,664,C,2026-02-13 13:23:00-05:00,22.01,22.09,22.09
SPY,664,C,2026-02-13 13:24:00-05:00,21.8,21.93,21.93
SPY,664,C,2026-02-13 13:25:00-05:00,21.4,21.6,21.6
SPY,664,C,2026-02-13 13:26:00-05:00,21.19,21.36,21.36
SPY,664,C,2026-02-13 13:27:00-05:00,21.33,21.39,21.39
SPY,664,C,2026-02-13 13:28:00-05:00,21.38,21.66,21.66
SPY,664,C,2026-02-13 13:29:00-05:00,20.9,21.64,21.64
SPY,664,C,2026-02-13 13:30:00-05:00,19.95,21.3,21.3
SPY,664,C,2026-02-13 13:31:00-05:00,21.31,21.48,21.48
SPY,664,C,2026-02-13 13:32:00-05:00,21.41,21.56,21.56
SPY,664,C,2026-02-13 13:33:00-05:00,21.53,21.67,21.67
SPY,664,C,2026-02-13 13:34:00-05:00,21.71,21.78,21.78
SPY,664,C,2026-02-13 13:35:00-05:00,21.64,21.73,21.73
SPY,664,C,2026-02-13 13:36:00-05:00,21.79,21.91,21.91
SPY,664,C,2026-02-13 13:37:00-05:00,21.49,21.69,21.69
SPY,664,C,2026-02-13 13:38:00-05:00,21.27,21.53,21.53
SPY,664,C,2026-02-13 13:39:00-05:00,21.63,21.76,21.76
SPY,664,C,2026-02-13 13:40:00-05:00,21.34,21.57,21.57
SPY,664,C,2026-02-13 13:41:00-05:00,21.17,21.3,21.3
SPY,664,C,2026-02-13 13:42:00-05:00,20.84,21.06,21.06
SPY,664,C,2026-02-13 13:43:00-05:00,20.87,20.98,20.98
SPY,664,C,2026-02-13 13:44:00-05:00,20.85,20.97,20.97
SPY,664,C,2026-02-13 13:45:00-05:00,20.95,21.12,21.12
SPY,664,C,2026-02-13 13:46:00-05:00,21.17,21.37,21.37
SPY,664,C,2026-02-13 13:47:00-05:00,21.42,21.51,21.51
SPY,664,C,2026-02-13 13:48:00-05:00,21.42,21.55,21.55
SPY,664,C,2026-02-13 13:49:00-05:00,21.13,21.32,21.32
SPY,664,C,2026-02-13 13:50:00-05:00,20.82,20.97,20.97
SPY,664,C,2026-02-13 13:51:00-05:00,20.7,20.82,20.82
SPY,664,C,2026-02-13 13:52:00-05:00,20.38,20.67,20.67
SPY,664,C,2026-02-13 13:53:00-05:00,20.39,20.66,20.66
SPY,664,C,2026-02-13 13:54:00-05:00,20.8,20.91,20.91
SPY,664,C,2026-02-13 13:55:00-05:00,20.71,20.82,20.82
SPY,664,C,2026-02-13 13:56:00-05:00,20.76,20.92,20.92
SPY,664,C,2026-02-13 13:57:00-05:00,20.65,20.84,20.84
SPY,664,C,2026-02-13 13:58:00-05:00,20.35,20.57,20.57
SPY,664,C,2026-02-13 13:59:00-05:00,20.36,20.55,20.55
SPY,664,C,2026-02-13 14:00:00-05:00,20.44,20.58,20.58
SPY,664,C,2026-02-13 14:01:00-05:00,20.54,20.68,20.68
SPY,664,C,2026-02-13 14:02:00-05:00,20.48,20.81,20.81
SPY,664,C,2026-02-13 14:03:00-05:00,20.42,20.58,20.58
SPY,664,C,2026-02-13 14:04:00-05:00,20.44,20.57,20.57
SPY,664,C,2026-02-13 14:05:00-05:00,20.46,20.58,20.58
SPY,664,C,2026-02-13 14:06:00-05:00,20.65,20.79,20.79
SPY,664,C,2026-02-13 14:07:00-05:00,20.77,20.9,20.9
SPY,664,C,2026-02-13 14:08:00-05:00,20.6,20.72,20.72
SPY,664,C,2026-02-13 14:09:00-05:00,20.81,20.99,20.99
SPY,664,C,2026-02-13 14:10:00-05:00,20.95,21.11,21.11
SPY,664,C,2026-02-13 14:11:00-05:00,20.78,20.95,20.95
SPY,664,C,2026-02-13 14:12:00-05:00,20.97,21.15,21.15
SPY,664,C,2026-02-13 14:13:00-05:00,20.63,20.92,20.92
SPY,664,C,2026-02-13 14:14:00-05:00,20.82,20.93,20.93
SPY,664,C,2026-02-13 14:15:00-05:00,20.72,20.86,20.86
SPY,664,C,2026-02-13 14:16:00-05:00,20.67,20.85,20.85
SPY,664,C,2026-02-13 14:17:00-05:00,20.52,20.67,20.67
SPY,664,C,2026-02-13 14:18:00-05:00,20.65,20.81,20.81
SPY,664,C,2026-02-13 14:19:00-05:00,20.74,20.88,20.88
SPY,664,C,2026-02-13 14:20:00-05:00,20.78,20.94,20.94
SPY,664,C,2026-02-13 14:21:00-05:00,20.93,21.04,21.04
SPY,664,C,2026-02-13 14:22:00-05:00,20.87,21.01,21.01
SPY,664,C,2026-02-13 14:23:00-05:00,21.07,21.14,21.14
SPY,664,C,2026-02-13 14:24:00-05:00,21.13,21.22,21.22
SPY,664,C,2026-02-13 14:25:00-05:00,21.09,21.19,21.19
SPY,664,C,2026-02-13 14:26:00-05:00,20.64,20.97,20.97
SPY,664,C,2026-02-13 14:27:00-05:00,20.34,20.5,20.5
SPY,664,C,2026-02-13 14:28:00-05:00,20.41,20.55,20.55
SPY,664,C,2026-02-13 14:29:00-05:00,20.09,20.35,20.35
SPY,664,C,2026-02-13 14:30:00-05:00,20.21,20.51,20.51
SPY,664,C,2026-02-13 14:31:00-05:00,20.49,20.63,20.63
SPY,664,C,2026-02-13 14:32:00-05:00,20.52,20.65,20.65
SPY,664,C,2026-02-13 14:33:00-05:00,20.63,20.71,20.71
SPY,664,C,2026-02-13 14:34:00-05:00,20.47,20.58,20.58
SPY,664,C,2026-02-13 14:35:00-05:00,20.51,20.66,20.66
SPY,664,C,2026-02-13 14:36:00-05:00,20.42,20.56,20.56
SPY,664,C,2026-02-13 14:37:00-05:00,20.37,20.48,20.48
SPY,664,C,2026-02-13 14:38:00-05:00,20.16,20.36,20.36
SPY,664,C,2026-02-13 14:39:00-05:00,19.76,19.98,19.98
SPY,664,C,2026-02-13 14:40:00-05:00,19.88,20.01,20.01
SPY,664,C,2026-02-13 14:41:00-05:00,19.27,19.72,19.72
SPY,664,C,2026-02-13 14:42:00-05:00,19.29,19.43,19.43
SPY,664,C,2026-02-13 14:43:00-05:00,19.31,19.52,19.52
SPY,664,C,2026-02-13 14:44:00-05:00,19.32,19.46,19.46
SPY,664,C,2026-02-13 14:45:00-05:00,19.43,19.74,19.74
SPY,664,C,2026-02-13 14:46:00-05:00,20.02,20.08,20.08
SPY,664,C,2026-02-13 14:47:00-05:00,19.75,19.92,19.92
SPY,664,C,2026-02-13 14:48:00-05:00,19.58,19.73,19.73
SPY,664,C,2026-02-13 14:49:00-05:00,19.59,19.75,19.75
SPY,664,C,2026-02-13 14:50:00-05:00,19.55,19.69,19.69
SPY,664,C,2026-02-13 14:51:00-05:00,19.38,19.62,19.62
SPY,664,C,2026-02-13 14:52:00-05:00,19.18,19.34,19.34
SPY,664,C,2026-02-13 14:53:00-05:00,19.11,19.24,19.24
SPY,664,C,2026-02-13 14:54:00-05:00,19.09,19.13,19.13
SPY,664,C,2026-02-13 14:55:00-05:00,19.15,19.3,19.3
SPY,664,C,2026-02-13 14:56:00-05:00,19.18,19.29,19.29
SPY,664,C,2026-02-13 14:57:00-05:00,19.01,19.13,19.13
SPY,664,C,2026-02-13 14:58:00-05:00,17.23,18.66,18.66
SPY,664,C,2026-02-13 14:59:00-05:00,17.07,18.33,18.33
SPY,664,C,2026-02-13 15:00:00-05:00,18.31,18.6,18.6
SPY,664,C,2026-02-13 15:01:00-05:00,18.61,18.89,18.89
SPY,664,C,2026-02-13 15:02:00-05:00,18.83,19.01,19.01
SPY,664,C,2026-02-13 15:03:00-05:00,18.77,18.87,18.87
SPY,664,C,2026-02-13 15:04:00-05:00,18.97,19.13,19.13
SPY,664,C,2026-02-13 15:05:00-05:00,19.03,19.13,19.13
SPY,664,C,2026-02-13 15:06:00-05:00,18.94,19.1,19.1
SPY,664,C,2026-02-13 15:07:00-05:00,19.05,19.16,19.16
SPY,664,C,2026-02-13 15:08:00-05:00,18.63,18.89,18.89
SPY,664,C,2026-02-13 15:09:00-05:00,18.68,18.93,18.93
SPY,664,C,2026-02-13 15:10:00-05:00,18.78,18.91,18.91
SPY,664,C,2026-02-13 15:11:00-05:00,18.72,18.8,18.8
SPY,664,C,2026-02-13 15:12:00-05:00,18.55,18.79,18.79
SPY,664,C,2026-02-13 15:13:00-05:00,18.28,18.43,18.43
SPY,664,C,2026-02-13 15:14:00-05:00,18.08,18.22,18.22
SPY,664,C,2026-02-13 15:15:00-05:00,18.03,18.23,18.23
SPY,664,C,2026-02-13 15:16:00-05:00,18.05,18.19,18.19
SPY,664,C,2026-02-13 15:17:00-05:00,17.88,18.04,18.04
SPY,664,C,2026-02-13 15:18:00-05:00,17.8,18.03,18.03
